mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
BAC009S0177W0288_BAC009S0011W0166,S0177,F,S0011,M
BAC009S0023W0276_BAC009S0190W0274,S0023,M,S0190,F
BAC009S0519W0453_BAC009S0715W0290,S0519,F,S0715,M
BAC009S0089W0438_BAC009S0702W0162,S0089,M,S0702,M
BAC009S0048W0426_BAC009S0714W0494,S0048,M,S0714,M
BAC009S0153W0387_BAC009S0659W0435,S0153,F,S0659,F
BAC009S0136W0191_BAC009S0023W0284,S0136,F,S0023,M
BAC009S0128W0273_BAC009S0514W0365,S0128,F,S0514,F
BAC009S0334W0291_BAC009S0093W0163,S0334,F,S0093,M
BAC009S0037W0302_BAC009S0665W0132,S0037,M,S0665,F
BAC009S0165W0411_BAC009S0007W0314,S0165,F,S0007,M
BAC009S0159W0350_BAC009S0065W0145,S0159,F,S0065,M
BAC009S0358W0475_BAC009S0198W0473,S0358,F,S0198,F
BAC009S0599W0218_BAC009S0023W0486,S0599,M,S0023,M
BAC009S0201W0134_BAC009S0247W0261,S0201,F,S0247,M
BAC009S0178W0287_BAC009S0054W0418,S0178,F,S0054,M
BAC009S0203W0360_BAC009S0097W0456,S0203,F,S0097,M
BAC009S0704W0125_BAC009S0129W0396,S0704,M,S0129,F
BAC009S0600W0283_BAC009S0240W0355,S0600,M,S0240,F
BAC009S0005W0175_BAC009S0057W0307,S0005,M,S0057,M
BAC009S0086W0332_BAC009S0031W0411,S0086,M,S0031,M
BAC009S0197W0149_BAC009S0661W0250,S0197,F,S0661,F
BAC009S0058W0180_BAC009S0422W0244,S0058,M,S0422,M
BAC009S0157W0210_BAC009S0071W0140,S0157,F,S0071,M
BAC009S0038W0287_BAC009S0182W0299,S0038,M,S0182,F
BAC009S0162W0144_BAC009S0192W0467,S0162,F,S0192,F
BAC009S0150W0457_BAC009S0511W0395,S0150,F,S0511,F
BAC009S0205W0399_BAC009S0176W0154,S0205,F,S0176,F
BAC009S0145W0359_BAC009S0338W0156,S0145,F,S0338,F
BAC009S0046W0203_BAC009S0239W0418,S0046,M,S0239,F
BAC009S0665W0208_BAC009S0105W0313,S0665,F,S0105,M
BAC009S0231W0351_BAC009S0029W0431,S0231,F,S0029,M
BAC009S0066W0369_BAC009S0105W0446,S0066,M,S0105,M
BAC009S0080W0410_BAC009S0210W0294,S0080,M,S0210,F
BAC009S0520W0186_BAC009S0659W0393,S0520,F,S0659,F
BAC009S0211W0220_BAC009S0722W0461,S0211,F,S0722,M
BAC009S0028W0485_BAC009S0075W0407,S0028,M,S0075,M
BAC009S0234W0142_BAC009S0011W0470,S0234,F,S0011,M
BAC009S0665W0207_BAC009S0233W0385,S0665,F,S0233,F
BAC009S0042W0436_BAC009S0089W0177,S0042,M,S0089,M
BAC009S0103W0356_BAC009S0510W0354,S0103,M,S0510,F
BAC009S0357W0326_BAC009S0096W0296,S0357,F,S0096,M
BAC009S0662W0336_BAC009S0069W0259,S0662,F,S0069,M
BAC009S0509W0398_BAC009S0180W0450,S0509,F,S0180,F
BAC009S0657W0292_BAC009S0512W0125,S0657,F,S0512,F
BAC009S0018W0150_BAC009S0028W0428,S0018,M,S0028,M
BAC009S0719W0405_BAC009S0145W0415,S0719,M,S0145,F
BAC009S0188W0459_BAC009S0334W0481,S0188,F,S0334,F
BAC009S0143W0173_BAC009S0065W0192,S0143,F,S0065,M
BAC009S0188W0318_BAC009S0711W0228,S0188,F,S0711,M
BAC009S0085W0159_BAC009S0029W0201,S0085,M,S0029,M
BAC009S0143W0456_BAC009S0116W0307,S0143,F,S0116,M
BAC009S0073W0309_BAC009S0072W0226,S0073,M,S0072,M
BAC009S0154W0190_BAC009S0242W0364,S0154,F,S0242,F
BAC009S0094W0414_BAC009S0089W0249,S0094,M,S0089,M
BAC009S0421W0209_BAC009S0190W0355,S0421,M,S0190,F
BAC009S0168W0285_BAC009S0231W0488,S0168,F,S0231,F
BAC009S0180W0135_BAC009S0187W0294,S0180,F,S0187,F
BAC009S0103W0204_BAC009S0133W0312,S0103,M,S0133,F
BAC009S0049W0436_BAC009S0227W0229,S0049,M,S0227,F
BAC009S0046W0178_BAC009S0019W0159,S0046,M,S0019,M
BAC009S0166W0475_BAC009S0216W0266,S0166,F,S0216,F
BAC009S0153W0139_BAC009S0246W0242,S0153,F,S0246,M
BAC009S0210W0271_BAC009S0147W0336,S0210,F,S0147,F
BAC009S0240W0202_BAC009S0210W0199,S0240,F,S0210,F
BAC009S0010W0129_BAC009S0008W0439,S0010,M,S0008,M
BAC009S0061W0357_BAC009S0068W0367,S0061,M,S0068,M
BAC009S0009W0378_BAC009S0227W0211,S0009,M,S0227,F
BAC009S0723W0307_BAC009S0701W0206,S0723,M,S0701,M
BAC009S0031W0181_BAC009S0243W0419,S0031,M,S0243,F
BAC009S0597W0466_BAC009S0064W0295,S0597,M,S0064,M
BAC009S0018W0149_BAC009S0077W0495,S0018,M,S0077,M
BAC009S0135W0125_BAC009S0243W0209,S0135,F,S0243,F
BAC009S0105W0129_BAC009S0358W0425,S0105,M,S0358,F
BAC009S0139W0442_BAC009S0177W0271,S0139,F,S0177,F
BAC009S0146W0378_BAC009S0080W0225,S0146,F,S0080,M
BAC009S0145W0412_BAC009S0704W0245,S0145,F,S0704,M
BAC009S0045W0455_BAC009S0123W0279,S0045,M,S0123,M
BAC009S0169W0407_BAC009S0666W0351,S0169,F,S0666,F
BAC009S0062W0432_BAC009S0716W0179,S0062,M,S0716,M
BAC009S0117W0371_BAC009S0181W0298,S0117,M,S0181,F
BAC009S0140W0346_BAC009S0226W0218,S0140,F,S0226,F
BAC009S0062W0158_BAC009S0015W0462,S0062,M,S0015,M
BAC009S0066W0469_BAC009S0719W0154,S0066,M,S0719,M
BAC009S0658W0491_BAC009S0157W0390,S0658,F,S0157,F
BAC009S0347W0245_BAC009S0049W0157,S0347,F,S0049,M
BAC009S0095W0463_BAC009S0353W0325,S0095,M,S0353,F
BAC009S0226W0320_BAC009S0146W0399,S0226,F,S0146,F
BAC009S0103W0488_BAC009S0076W0265,S0103,M,S0076,M
BAC009S0093W0129_BAC009S0042W0424,S0093,M,S0042,M
BAC009S0131W0132_BAC009S0339W0229,S0131,F,S0339,F
BAC009S0226W0480_BAC009S0141W0294,S0226,F,S0141,F
BAC009S0241W0421_BAC009S0187W0362,S0241,F,S0187,F
BAC009S0186W0367_BAC009S0197W0466,S0186,F,S0197,F
BAC009S0139W0339_BAC009S0049W0449,S0139,F,S0049,M
BAC009S0227W0354_BAC009S0710W0281,S0227,F,S0710,M
BAC009S0712W0291_BAC009S0105W0295,S0712,M,S0105,M
BAC009S0206W0209_BAC009S0060W0128,S0206,F,S0060,M
BAC009S0705W0280_BAC009S0721W0232,S0705,M,S0721,M
BAC009S0110W0165_BAC009S0185W0252,S0110,M,S0185,F
BAC009S0336W0309_BAC009S0708W0339,S0336,F,S0708,M
BAC009S0203W0407_BAC009S0033W0378,S0203,F,S0033,M
BAC009S0092W0421_BAC009S0169W0399,S0092,M,S0169,F
BAC009S0711W0347_BAC009S0194W0414,S0711,M,S0194,F
BAC009S0193W0251_BAC009S0027W0317,S0193,F,S0027,M
BAC009S0146W0362_BAC009S0078W0495,S0146,F,S0078,M
BAC009S0102W0444_BAC009S0096W0321,S0102,M,S0096,M
BAC009S0171W0128_BAC009S0059W0452,S0171,F,S0059,M
BAC009S0522W0365_BAC009S0082W0357,S0522,F,S0082,M
BAC009S0161W0435_BAC009S0339W0170,S0161,F,S0339,F
BAC009S0157W0406_BAC009S0249W0451,S0157,F,S0249,M
BAC009S0186W0128_BAC009S0156W0248,S0186,F,S0156,F
BAC009S0148W0144_BAC009S0201W0253,S0148,F,S0201,F
BAC009S0139W0161_BAC009S0124W0192,S0139,F,S0124,F
BAC009S0151W0491_BAC009S0661W0329,S0151,F,S0661,F
BAC009S0034W0450_BAC009S0161W0274,S0034,M,S0161,F
BAC009S0357W0266_BAC009S0041W0272,S0357,F,S0041,M
BAC009S0251W0137_BAC009S0516W0459,S0251,M,S0516,F
BAC009S0194W0486_BAC009S0002W0427,S0194,F,S0002,M
BAC009S0057W0240_BAC009S0232W0250,S0057,M,S0232,F
BAC009S0660W0364_BAC009S0097W0382,S0660,F,S0097,M
BAC009S0249W0472_BAC009S0132W0447,S0249,M,S0132,F
BAC009S0513W0146_BAC009S0086W0203,S0513,F,S0086,M
BAC009S0147W0208_BAC009S0350W0268,S0147,F,S0350,F
BAC009S0039W0264_BAC009S0341W0362,S0039,M,S0341,F
BAC009S0094W0127_BAC009S0090W0316,S0094,M,S0090,M
BAC009S0019W0444_BAC009S0043W0246,S0019,M,S0043,M
BAC009S0197W0326_BAC009S0363W0230,S0197,F,S0363,F
BAC009S0212W0259_BAC009S0707W0152,S0212,F,S0707,M
BAC009S0124W0447_BAC009S0239W0330,S0124,F,S0239,F
BAC009S0154W0219_BAC009S0208W0314,S0154,F,S0208,F
BAC009S0195W0366_BAC009S0659W0436,S0195,F,S0659,F
BAC009S0173W0358_BAC009S0073W0278,S0173,F,S0073,M
BAC009S0181W0361_BAC009S0032W0378,S0181,F,S0032,M
BAC009S0028W0381_BAC009S0152W0399,S0028,M,S0152,F
BAC009S0248W0189_BAC009S0171W0383,S0248,M,S0171,F
BAC009S0336W0186_BAC009S0021W0157,S0336,F,S0021,M
BAC009S0052W0194_BAC009S0163W0238,S0052,M,S0163,F
BAC009S0088W0124_BAC009S0599W0149,S0088,M,S0599,M
BAC009S0510W0437_BAC009S0146W0174,S0510,F,S0146,F
BAC009S0034W0378_BAC009S0192W0372,S0034,M,S0192,F
BAC009S0363W0136_BAC009S0117W0428,S0363,F,S0117,M
BAC009S0124W0218_BAC009S0509W0319,S0124,F,S0509,F
BAC009S0219W0460_BAC009S0347W0372,S0219,F,S0347,F
BAC009S0166W0469_BAC009S0422W0381,S0166,F,S0422,M
BAC009S0659W0400_BAC009S0152W0411,S0659,F,S0152,F
BAC009S0019W0378_BAC009S0082W0487,S0019,M,S0082,M
BAC009S0165W0311_BAC009S0515W0464,S0165,F,S0515,F
BAC009S0350W0327_BAC009S0100W0167,S0350,F,S0100,M
BAC009S0510W0356_BAC009S0127W0291,S0510,F,S0127,F
BAC009S0057W0170_BAC009S0231W0376,S0057,M,S0231,F
BAC009S0064W0149_BAC009S0111W0380,S0064,M,S0111,M
BAC009S0145W0472_BAC009S0248W0132,S0145,F,S0248,M
BAC009S0233W0457_BAC009S0241W0182,S0233,F,S0241,F
BAC009S0659W0138_BAC009S0655W0235,S0659,F,S0655,F
BAC009S0347W0320_BAC009S0093W0250,S0347,F,S0093,M
BAC009S0361W0388_BAC009S0353W0495,S0361,F,S0353,F
BAC009S0108W0143_BAC009S0065W0492,S0108,M,S0065,M
BAC009S0024W0263_BAC009S0105W0480,S0024,M,S0105,M
BAC009S0206W0151_BAC009S0513W0289,S0206,F,S0513,F
BAC009S0509W0273_BAC009S0218W0195,S0509,F,S0218,F
BAC009S0143W0312_BAC009S0201W0495,S0143,F,S0201,F
BAC009S0175W0426_BAC009S0170W0330,S0175,F,S0170,F
BAC009S0221W0284_BAC009S0153W0147,S0221,F,S0153,F
BAC009S0071W0274_BAC009S0163W0441,S0071,M,S0163,F
BAC009S0520W0210_BAC009S0087W0318,S0520,F,S0087,M
BAC009S0035W0180_BAC009S0518W0442,S0035,M,S0518,F
BAC009S0071W0431_BAC009S0196W0166,S0071,M,S0196,F
BAC009S0239W0183_BAC009S0035W0267,S0239,F,S0035,M
BAC009S0156W0356_BAC009S0189W0289,S0156,F,S0189,F
BAC009S0205W0163_BAC009S0512W0141,S0205,F,S0512,F
BAC009S0007W0452_BAC009S0062W0451,S0007,M,S0062,M
BAC009S0155W0150_BAC009S0104W0485,S0155,F,S0104,M
BAC009S0359W0469_BAC009S0014W0479,S0359,F,S0014,M
BAC009S0076W0309_BAC009S0197W0472,S0076,M,S0197,F
BAC009S0044W0124_BAC009S0221W0197,S0044,M,S0221,F
BAC009S0228W0343_BAC009S0101W0432,S0228,F,S0101,M
BAC009S0081W0366_BAC009S0056W0131,S0081,M,S0056,M
BAC009S0214W0265_BAC009S0134W0482,S0214,F,S0134,F
BAC009S0113W0478_BAC009S0160W0199,S0113,M,S0160,F
BAC009S0074W0137_BAC009S0076W0270,S0074,M,S0076,M
BAC009S0709W0479_BAC009S0026W0184,S0709,M,S0026,M
BAC009S0196W0407_BAC009S0188W0486,S0196,F,S0188,F
BAC009S0030W0157_BAC009S0031W0375,S0030,M,S0031,M
BAC009S0109W0356_BAC009S0235W0147,S0109,M,S0235,F
BAC009S0601W0160_BAC009S0208W0299,S0601,M,S0208,F
BAC009S0140W0490_BAC009S0021W0129,S0140,F,S0021,M
BAC009S0664W0221_BAC009S0030W0142,S0664,F,S0030,M
BAC009S0243W0465_BAC009S0720W0143,S0243,F,S0720,M
BAC009S0038W0343_BAC009S0714W0385,S0038,M,S0714,M
BAC009S0709W0276_BAC009S0005W0231,S0709,M,S0005,M
BAC009S0212W0257_BAC009S0234W0224,S0212,F,S0234,F
BAC009S0206W0330_BAC009S0114W0140,S0206,F,S0114,M
BAC009S0096W0357_BAC009S0201W0157,S0096,M,S0201,F
BAC009S0132W0129_BAC009S0512W0202,S0132,F,S0512,F
BAC009S0340W0177_BAC009S0250W0122,S0340,F,S0250,M
BAC009S0233W0235_BAC009S0129W0129,S0233,F,S0129,F
BAC009S0210W0194_BAC009S0138W0470,S0210,F,S0138,F
BAC009S0026W0464_BAC009S0124W0206,S0026,M,S0124,F
BAC009S0203W0490_BAC009S0701W0372,S0203,F,S0701,M
BAC009S0346W0315_BAC009S0184W0313,S0346,F,S0184,F
BAC009S0343W0389_BAC009S0171W0449,S0343,F,S0171,F
BAC009S0184W0184_BAC009S0707W0260,S0184,F,S0707,M
BAC009S0598W0121_BAC009S0208W0184,S0598,M,S0208,F
BAC009S0092W0371_BAC009S0249W0182,S0092,M,S0249,M
BAC009S0070W0308_BAC009S0213W0253,S0070,M,S0213,F
BAC009S0204W0280_BAC009S0709W0300,S0204,F,S0709,M
BAC009S0701W0383_BAC009S0666W0149,S0701,M,S0666,F
BAC009S0230W0226_BAC009S0237W0382,S0230,F,S0237,F
BAC009S0130W0182_BAC009S0041W0254,S0130,F,S0041,M
BAC009S0164W0267_BAC009S0344W0342,S0164,F,S0344,F
BAC009S0361W0350_BAC009S0101W0198,S0361,F,S0101,M
BAC009S0522W0169_BAC009S0423W0289,S0522,F,S0423,M
BAC009S0215W0378_BAC009S0355W0231,S0215,F,S0355,F
BAC009S0151W0404_BAC009S0192W0482,S0151,F,S0192,F
BAC009S0133W0457_BAC009S0187W0281,S0133,F,S0187,F
BAC009S0344W0440_BAC009S0176W0160,S0344,F,S0176,F
BAC009S0522W0154_BAC009S0063W0251,S0522,F,S0063,M
BAC009S0169W0448_BAC009S0710W0269,S0169,F,S0710,M
BAC009S0079W0166_BAC009S0148W0220,S0079,M,S0148,F
BAC009S0196W0284_BAC009S0512W0191,S0196,F,S0512,F
BAC009S0190W0333_BAC009S0210W0175,S0190,F,S0210,F
BAC009S0214W0410_BAC009S0245W0192,S0214,F,S0245,F
BAC009S0014W0272_BAC009S0082W0422,S0014,M,S0082,M
BAC009S0711W0219_BAC009S0665W0324,S0711,M,S0665,F
BAC009S0162W0311_BAC009S0099W0314,S0162,F,S0099,M
BAC009S0067W0317_BAC009S0052W0159,S0067,M,S0052,M
BAC009S0105W0305_BAC009S0706W0341,S0105,M,S0706,M
BAC009S0198W0388_BAC009S0093W0444,S0198,F,S0093,M
BAC009S0341W0478_BAC009S0082W0204,S0341,F,S0082,M
BAC009S0083W0134_BAC009S0158W0149,S0083,M,S0158,F
BAC009S0170W0193_BAC009S0103W0186,S0170,F,S0103,M
BAC009S0240W0420_BAC009S0717W0281,S0240,F,S0717,M
BAC009S0184W0135_BAC009S0228W0166,S0184,F,S0228,F
BAC009S0105W0443_BAC009S0208W0267,S0105,M,S0208,F
BAC009S0125W0150_BAC009S0600W0241,S0125,F,S0600,M
BAC009S0513W0373_BAC009S0063W0283,S0513,F,S0063,M
BAC009S0208W0390_BAC009S0229W0313,S0208,F,S0229,F
BAC009S0100W0488_BAC009S0216W0143,S0100,M,S0216,F
BAC009S0520W0281_BAC009S0228W0275,S0520,F,S0228,F
BAC009S0073W0142_BAC009S0106W0354,S0073,M,S0106,M
BAC009S0070W0188_BAC009S0519W0448,S0070,M,S0519,F
BAC009S0159W0254_BAC009S0655W0236,S0159,F,S0655,F
BAC009S0194W0404_BAC009S0023W0287,S0194,F,S0023,M
BAC009S0113W0410_BAC009S0015W0387,S0113,M,S0015,M
BAC009S0663W0264_BAC009S0081W0464,S0663,F,S0081,M
BAC009S0100W0362_BAC009S0513W0401,S0100,M,S0513,F
BAC009S0043W0211_BAC009S0208W0205,S0043,M,S0208,F
BAC009S0516W0428_BAC009S0665W0150,S0516,F,S0665,F
BAC009S0232W0483_BAC009S0117W0240,S0232,F,S0117,M
BAC009S0719W0295_BAC009S0521W0338,S0719,M,S0521,F
BAC009S0125W0369_BAC009S0050W0279,S0125,F,S0050,M
BAC009S0172W0416_BAC009S0128W0122,S0172,F,S0128,F
BAC009S0206W0318_BAC009S0055W0170,S0206,F,S0055,M
BAC009S0043W0423_BAC009S0073W0230,S0043,M,S0073,M
BAC009S0239W0235_BAC009S0053W0193,S0239,F,S0053,M
BAC009S0035W0303_BAC009S0015W0189,S0035,M,S0015,M
BAC009S0522W0193_BAC009S0099W0457,S0522,F,S0099,M
BAC009S0111W0228_BAC009S0144W0450,S0111,M,S0144,F
BAC009S0150W0138_BAC009S0349W0128,S0150,F,S0349,F
BAC009S0513W0193_BAC009S0234W0199,S0513,F,S0234,F
BAC009S0248W0256_BAC009S0109W0252,S0248,M,S0109,M
BAC009S0021W0144_BAC009S0005W0477,S0021,M,S0005,M
BAC009S0084W0310_BAC009S0020W0433,S0084,M,S0020,M
BAC009S0160W0326_BAC009S0159W0328,S0160,F,S0159,F
BAC009S0212W0260_BAC009S0110W0224,S0212,F,S0110,M
BAC009S0006W0280_BAC009S0008W0128,S0006,M,S0008,M
BAC009S0035W0212_BAC009S0010W0189,S0035,M,S0010,M
BAC009S0105W0377_BAC009S0723W0477,S0105,M,S0723,M
BAC009S0053W0344_BAC009S0157W0339,S0053,M,S0157,F
BAC009S0663W0466_BAC009S0013W0490,S0663,F,S0013,M
BAC009S0350W0178_BAC009S0349W0203,S0350,F,S0349,F
BAC009S0091W0158_BAC009S0598W0180,S0091,M,S0598,M
BAC009S0179W0490_BAC009S0119W0325,S0179,F,S0119,M
BAC009S0596W0158_BAC009S0710W0125,S0596,M,S0710,M
BAC009S0041W0135_BAC009S0188W0280,S0041,M,S0188,F
BAC009S0519W0214_BAC009S0187W0272,S0519,F,S0187,F
BAC009S0034W0342_BAC009S0030W0184,S0034,M,S0030,M
BAC009S0659W0305_BAC009S0336W0199,S0659,F,S0336,F
BAC009S0719W0171_BAC009S0238W0485,S0719,M,S0238,F
BAC009S0075W0444_BAC009S0218W0413,S0075,M,S0218,F
BAC009S0112W0318_BAC009S0153W0426,S0112,M,S0153,F
BAC009S0596W0256_BAC009S0192W0394,S0596,M,S0192,F
BAC009S0085W0196_BAC009S0173W0434,S0085,M,S0173,F
BAC009S0245W0464_BAC009S0144W0402,S0245,F,S0144,F
BAC009S0513W0323_BAC009S0216W0385,S0513,F,S0216,F
BAC009S0160W0418_BAC009S0129W0137,S0160,F,S0129,F
BAC009S0117W0426_BAC009S0038W0319,S0117,M,S0038,M
BAC009S0719W0327_BAC009S0057W0232,S0719,M,S0057,M
BAC009S0007W0199_BAC009S0600W0233,S0007,M,S0600,M
BAC009S0719W0132_BAC009S0013W0462,S0719,M,S0013,M
BAC009S0092W0203_BAC009S0358W0263,S0092,M,S0358,F
BAC009S0193W0456_BAC009S0040W0301,S0193,F,S0040,M
BAC009S0019W0157_BAC009S0334W0182,S0019,M,S0334,F
BAC009S0722W0369_BAC009S0022W0397,S0722,M,S0022,M
BAC009S0118W0291_BAC009S0155W0376,S0118,M,S0155,F
BAC009S0232W0233_BAC009S0173W0348,S0232,F,S0173,F
BAC009S0182W0417_BAC009S0086W0437,S0182,F,S0086,M
BAC009S0168W0223_BAC009S0005W0315,S0168,F,S0005,M
BAC009S0719W0205_BAC009S0057W0442,S0719,M,S0057,M
BAC009S0600W0206_BAC009S0183W0315,S0600,M,S0183,F
BAC009S0243W0265_BAC009S0217W0135,S0243,F,S0217,F
BAC009S0199W0233_BAC009S0248W0368,S0199,F,S0248,M
BAC009S0035W0161_BAC009S0026W0331,S0035,M,S0026,M
BAC009S0034W0176_BAC009S0163W0429,S0034,M,S0163,F
BAC009S0108W0159_BAC009S0133W0428,S0108,M,S0133,F
BAC009S0518W0385_BAC009S0126W0153,S0518,F,S0126,F
BAC009S0215W0436_BAC009S0351W0397,S0215,F,S0351,F
BAC009S0056W0174_BAC009S0349W0183,S0056,M,S0349,F
BAC009S0025W0451_BAC009S0053W0447,S0025,M,S0053,M
BAC009S0716W0194_BAC009S0224W0290,S0716,M,S0224,F
BAC009S0225W0123_BAC009S0026W0342,S0225,F,S0026,M
BAC009S0060W0364_BAC009S0031W0488,S0060,M,S0031,M
BAC009S0336W0367_BAC009S0095W0172,S0336,F,S0095,M
BAC009S0045W0133_BAC009S0121W0148,S0045,M,S0121,M
BAC009S0029W0323_BAC009S0214W0223,S0029,M,S0214,F
BAC009S0232W0485_BAC009S0086W0183,S0232,F,S0086,M
BAC009S0052W0321_BAC009S0516W0246,S0052,M,S0516,F
BAC009S0242W0319_BAC009S0115W0288,S0242,F,S0115,M
BAC009S0658W0162_BAC009S0146W0306,S0658,F,S0146,F
BAC009S0035W0301_BAC009S0047W0450,S0035,M,S0047,M
BAC009S0100W0491_BAC009S0704W0239,S0100,M,S0704,M
BAC009S0163W0294_BAC009S0049W0329,S0163,F,S0049,M
BAC009S0197W0198_BAC009S0360W0483,S0197,F,S0360,F
BAC009S0121W0344_BAC009S0212W0359,S0121,M,S0212,F
BAC009S0185W0127_BAC009S0130W0179,S0185,F,S0130,F
BAC009S0038W0415_BAC009S0027W0121,S0038,M,S0027,M
BAC009S0153W0352_BAC009S0101W0469,S0153,F,S0101,M
BAC009S0334W0200_BAC009S0137W0473,S0334,F,S0137,F
BAC009S0656W0290_BAC009S0024W0446,S0656,F,S0024,M
BAC009S0136W0416_BAC009S0125W0455,S0136,F,S0125,F
BAC009S0024W0289_BAC009S0219W0199,S0024,M,S0219,F
BAC009S0143W0157_BAC009S0200W0232,S0143,F,S0200,F
BAC009S0026W0195_BAC009S0093W0431,S0026,M,S0093,M
BAC009S0015W0328_BAC009S0337W0159,S0015,M,S0337,F
BAC009S0656W0178_BAC009S0089W0339,S0656,F,S0089,M
BAC009S0168W0378_BAC009S0204W0139,S0168,F,S0204,F
BAC009S0227W0312_BAC009S0129W0376,S0227,F,S0129,F
BAC009S0241W0404_BAC009S0149W0462,S0241,F,S0149,F
BAC009S0111W0277_BAC009S0041W0134,S0111,M,S0041,M
BAC009S0164W0151_BAC009S0341W0321,S0164,F,S0341,F
BAC009S0088W0391_BAC009S0351W0254,S0088,M,S0351,F
BAC009S0032W0410_BAC009S0057W0446,S0032,M,S0057,M
BAC009S0115W0299_BAC009S0147W0152,S0115,M,S0147,F
BAC009S0034W0358_BAC009S0335W0248,S0034,M,S0335,F
BAC009S0517W0363_BAC009S0110W0273,S0517,F,S0110,M
BAC009S0131W0267_BAC009S0350W0243,S0131,F,S0350,F
BAC009S0523W0461_BAC009S0510W0171,S0523,F,S0510,F
BAC009S0714W0280_BAC009S0666W0481,S0714,M,S0666,F
BAC009S0228W0342_BAC009S0716W0471,S0228,F,S0716,M
BAC009S0050W0270_BAC009S0661W0214,S0050,M,S0661,F
BAC009S0238W0133_BAC009S0190W0260,S0238,F,S0190,F
BAC009S0248W0167_BAC009S0223W0323,S0248,M,S0223,F
BAC009S0186W0344_BAC009S0131W0491,S0186,F,S0131,F
BAC009S0018W0261_BAC009S0159W0485,S0018,M,S0159,F
BAC009S0062W0235_BAC009S0662W0145,S0062,M,S0662,F
BAC009S0350W0264_BAC009S0147W0417,S0350,F,S0147,F
BAC009S0359W0436_BAC009S0230W0228,S0359,F,S0230,F
BAC009S0223W0358_BAC009S0173W0191,S0223,F,S0173,F
BAC009S0048W0235_BAC009S0352W0465,S0048,M,S0352,F
BAC009S0718W0125_BAC009S0090W0458,S0718,M,S0090,M
BAC009S0718W0329_BAC009S0509W0365,S0718,M,S0509,F
BAC009S0208W0173_BAC009S0222W0283,S0208,F,S0222,F
BAC009S0062W0324_BAC009S0225W0431,S0062,M,S0225,F
BAC009S0226W0470_BAC009S0251W0391,S0226,F,S0251,M
BAC009S0107W0258_BAC009S0146W0322,S0107,M,S0146,F
BAC009S0113W0384_BAC009S0156W0392,S0113,M,S0156,F
BAC009S0236W0445_BAC009S0515W0329,S0236,F,S0515,F
BAC009S0086W0334_BAC009S0337W0321,S0086,M,S0337,F
BAC009S0363W0417_BAC009S0009W0281,S0363,F,S0009,M
BAC009S0665W0304_BAC009S0139W0153,S0665,F,S0139,F
BAC009S0237W0236_BAC009S0522W0211,S0237,F,S0522,F
BAC009S0151W0471_BAC009S0423W0450,S0151,F,S0423,M
BAC009S0066W0174_BAC009S0204W0193,S0066,M,S0204,F
BAC009S0006W0321_BAC009S0173W0185,S0006,M,S0173,F
BAC009S0102W0492_BAC009S0075W0311,S0102,M,S0075,M
BAC009S0361W0478_BAC009S0194W0320,S0361,F,S0194,F
BAC009S0132W0350_BAC009S0179W0486,S0132,F,S0179,F
BAC009S0034W0122_BAC009S0145W0308,S0034,M,S0145,F
BAC009S0659W0284_BAC009S0718W0174,S0659,F,S0718,M
BAC009S0346W0190_BAC009S0090W0377,S0346,F,S0090,M
BAC009S0176W0448_BAC009S0717W0485,S0176,F,S0717,M
BAC009S0240W0350_BAC009S0208W0185,S0240,F,S0208,F
BAC009S0051W0425_BAC009S0220W0232,S0051,M,S0220,F
BAC009S0156W0457_BAC009S0173W0437,S0156,F,S0173,F
BAC009S0042W0192_BAC009S0088W0125,S0042,M,S0088,M
BAC009S0356W0245_BAC009S0143W0205,S0356,F,S0143,F
BAC009S0084W0302_BAC009S0194W0238,S0084,M,S0194,F
BAC009S0666W0150_BAC009S0170W0488,S0666,F,S0170,F
BAC009S0214W0330_BAC009S0234W0297,S0214,F,S0234,F
BAC009S0098W0478_BAC009S0596W0141,S0098,M,S0596,M
BAC009S0126W0382_BAC009S0210W0438,S0126,F,S0210,F
BAC009S0336W0485_BAC009S0215W0473,S0336,F,S0215,F
BAC009S0003W0389_BAC009S0021W0133,S0003,M,S0021,M
BAC009S0088W0324_BAC009S0335W0336,S0088,M,S0335,F
BAC009S0512W0442_BAC009S0024W0126,S0512,F,S0024,M
BAC009S0353W0252_BAC009S0013W0447,S0353,F,S0013,M
BAC009S0122W0142_BAC009S0522W0183,S0122,M,S0522,F
BAC009S0106W0176_BAC009S0134W0446,S0106,M,S0134,F
BAC009S0334W0434_BAC009S0599W0461,S0334,F,S0599,M
BAC009S0357W0132_BAC009S0054W0453,S0357,F,S0054,M
BAC009S0131W0171_BAC009S0074W0366,S0131,F,S0074,M
BAC009S0715W0350_BAC009S0196W0306,S0715,M,S0196,F
BAC009S0703W0458_BAC009S0051W0435,S0703,M,S0051,M
BAC009S0247W0420_BAC009S0184W0317,S0247,M,S0184,F
BAC009S0186W0291_BAC009S0082W0334,S0186,F,S0082,M
BAC009S0192W0486_BAC009S0039W0233,S0192,F,S0039,M
BAC009S0658W0234_BAC009S0234W0340,S0658,F,S0234,F
BAC009S0100W0391_BAC009S0019W0174,S0100,M,S0019,M
BAC009S0120W0462_BAC009S0104W0223,S0120,M,S0104,M
