mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
BAC009S0242W0179_BAC009S0723W0255_BAC009S0215W0150,S0242,F,S0723,M,S0215,F
BAC009S0137W0214_BAC009S0347W0462_BAC009S0041W0197,S0137,F,S0347,F,S0041,M
BAC009S0151W0350_BAC009S0251W0441_BAC009S0052W0146,S0151,F,S0251,M,S0052,M
BAC009S0108W0350_BAC009S0048W0239_BAC009S0118W0168,S0108,M,S0048,M,S0118,M
BAC009S0098W0393_BAC009S0012W0401_BAC009S0140W0474,S0098,M,S0012,M,S0140,F
BAC009S0215W0200_BAC009S0238W0187_BAC009S0358W0471,S0215,F,S0238,F,S0358,F
BAC009S0354W0463_BAC009S0188W0406_BAC009S0357W0296,S0354,F,S0188,F,S0357,F
BAC009S0120W0477_BAC009S0701W0165_BAC009S0118W0398,S0120,M,S0701,M,S0118,M
BAC009S0360W0309_BAC009S0363W0211_BAC009S0104W0435,S0360,F,S0363,F,S0104,M
BAC009S0357W0444_BAC009S0148W0440_BAC009S0056W0383,S0357,F,S0148,F,S0056,M
BAC009S0006W0168_BAC009S0658W0148_BAC009S0206W0168,S0006,M,S0658,F,S0206,F
BAC009S0351W0188_BAC009S0344W0340_BAC009S0659W0253,S0351,F,S0344,F,S0659,F
BAC009S0721W0462_BAC009S0522W0160_BAC009S0111W0449,S0721,M,S0522,F,S0111,M
BAC009S0175W0140_BAC009S0211W0140_BAC009S0210W0134,S0175,F,S0211,F,S0210,F
BAC009S0041W0174_BAC009S0115W0333_BAC009S0216W0134,S0041,M,S0115,M,S0216,F
BAC009S0217W0201_BAC009S0152W0171_BAC009S0013W0480,S0217,F,S0152,F,S0013,M
BAC009S0346W0283_BAC009S0336W0477_BAC009S0175W0375,S0346,F,S0336,F,S0175,F
BAC009S0341W0381_BAC009S0020W0380_BAC009S0720W0154,S0341,F,S0020,M,S0720,M
BAC009S0351W0244_BAC009S0159W0145_BAC009S0355W0304,S0351,F,S0159,F,S0355,F
BAC009S0017W0479_BAC009S0218W0268_BAC009S0132W0488,S0017,M,S0218,F,S0132,F
BAC009S0051W0243_BAC009S0348W0484_BAC009S0335W0428,S0051,M,S0348,F,S0335,F
BAC009S0007W0473_BAC009S0210W0463_BAC009S0166W0171,S0007,M,S0210,F,S0166,F
BAC009S0361W0359_BAC009S0010W0367_BAC009S0157W0286,S0361,F,S0010,M,S0157,F
BAC009S0047W0128_BAC009S0666W0218_BAC009S0356W0402,S0047,M,S0666,F,S0356,F
BAC009S0170W0130_BAC009S0022W0272_BAC009S0721W0203,S0170,F,S0022,M,S0721,M
BAC009S0163W0198_BAC009S0183W0377_BAC009S0043W0467,S0163,F,S0183,F,S0043,M
BAC009S0706W0199_BAC009S0216W0441_BAC009S0345W0479,S0706,M,S0216,F,S0345,F
BAC009S0004W0290_BAC009S0070W0459_BAC009S0008W0396,S0004,M,S0070,M,S0008,M
BAC009S0098W0231_BAC009S0119W0157_BAC009S0016W0233,S0098,M,S0119,M,S0016,M
BAC009S0164W0229_BAC009S0193W0121_BAC009S0173W0237,S0164,F,S0193,F,S0173,F
BAC009S0243W0313_BAC009S0035W0299_BAC009S0027W0492,S0243,F,S0035,M,S0027,M
BAC009S0235W0145_BAC009S0012W0452_BAC009S0359W0256,S0235,F,S0012,M,S0359,F
BAC009S0721W0334_BAC009S0085W0412_BAC009S0121W0416,S0721,M,S0085,M,S0121,M
BAC009S0133W0447_BAC009S0056W0370_BAC009S0063W0316,S0133,F,S0056,M,S0063,M
BAC009S0238W0469_BAC009S0701W0476_BAC009S0340W0408,S0238,F,S0701,M,S0340,F
BAC009S0661W0145_BAC009S0052W0173_BAC009S0236W0302,S0661,F,S0052,M,S0236,F
BAC009S0210W0455_BAC009S0523W0145_BAC009S0706W0233,S0210,F,S0523,F,S0706,M
BAC009S0183W0276_BAC009S0143W0495_BAC009S0088W0336,S0183,F,S0143,F,S0088,M
BAC009S0145W0196_BAC009S0113W0327_BAC009S0042W0221,S0145,F,S0113,M,S0042,M
BAC009S0119W0389_BAC009S0086W0154_BAC009S0354W0183,S0119,M,S0086,M,S0354,F
BAC009S0062W0206_BAC009S0164W0259_BAC009S0513W0493,S0062,M,S0164,F,S0513,F
BAC009S0083W0130_BAC009S0172W0236_BAC009S0062W0148,S0083,M,S0172,F,S0062,M
BAC009S0663W0295_BAC009S0028W0388_BAC009S0206W0380,S0663,F,S0028,M,S0206,F
BAC009S0246W0309_BAC009S0048W0304_BAC009S0055W0446,S0246,M,S0048,M,S0055,M
BAC009S0723W0417_BAC009S0100W0453_BAC009S0058W0331,S0723,M,S0100,M,S0058,M
BAC009S0191W0484_BAC009S0131W0280_BAC009S0019W0465,S0191,F,S0131,F,S0019,M
BAC009S0201W0490_BAC009S0017W0356_BAC009S0710W0295,S0201,F,S0017,M,S0710,M
BAC009S0354W0152_BAC009S0130W0482_BAC009S0142W0326,S0354,F,S0130,F,S0142,F
BAC009S0513W0159_BAC009S0086W0445_BAC009S0220W0213,S0513,F,S0086,M,S0220,F
BAC009S0137W0312_BAC009S0334W0193_BAC009S0132W0314,S0137,F,S0334,F,S0132,F
BAC009S0139W0491_BAC009S0200W0392_BAC009S0720W0369,S0139,F,S0200,F,S0720,M
BAC009S0715W0287_BAC009S0659W0212_BAC009S0115W0417,S0715,M,S0659,F,S0115,M
BAC009S0036W0164_BAC009S0229W0379_BAC009S0132W0445,S0036,M,S0229,F,S0132,F
BAC009S0021W0495_BAC009S0347W0484_BAC009S0094W0416,S0021,M,S0347,F,S0094,M
BAC009S0660W0303_BAC009S0178W0184_BAC009S0049W0436,S0660,F,S0178,F,S0049,M
BAC009S0200W0368_BAC009S0600W0279_BAC009S0205W0134,S0200,F,S0600,M,S0205,F
BAC009S0665W0484_BAC009S0517W0339_BAC009S0007W0458,S0665,F,S0517,F,S0007,M
BAC009S0209W0494_BAC009S0226W0409_BAC009S0521W0322,S0209,F,S0226,F,S0521,F
BAC009S0174W0401_BAC009S0423W0339_BAC009S0191W0269,S0174,F,S0423,M,S0191,F
BAC009S0025W0475_BAC009S0013W0454_BAC009S0053W0399,S0025,M,S0013,M,S0053,M
BAC009S0005W0466_BAC009S0162W0198_BAC009S0019W0205,S0005,M,S0162,F,S0019,M
BAC009S0086W0148_BAC009S0157W0268_BAC009S0341W0189,S0086,M,S0157,F,S0341,F
BAC009S0023W0370_BAC009S0515W0397_BAC009S0521W0455,S0023,M,S0515,F,S0521,F
BAC009S0186W0349_BAC009S0705W0200_BAC009S0146W0300,S0186,F,S0705,M,S0146,F
BAC009S0128W0208_BAC009S0185W0327_BAC009S0722W0428,S0128,F,S0185,F,S0722,M
BAC009S0105W0136_BAC009S0711W0150_BAC009S0352W0450,S0105,M,S0711,M,S0352,F
BAC009S0036W0472_BAC009S0598W0141_BAC009S0222W0446,S0036,M,S0598,M,S0222,F
BAC009S0220W0324_BAC009S0104W0186_BAC009S0040W0477,S0220,F,S0104,M,S0040,M
BAC009S0039W0195_BAC009S0359W0142_BAC009S0657W0423,S0039,M,S0359,F,S0657,F
BAC009S0150W0182_BAC009S0074W0492_BAC009S0144W0379,S0150,F,S0074,M,S0144,F
BAC009S0033W0361_BAC009S0109W0422_BAC009S0043W0144,S0033,M,S0109,M,S0043,M
BAC009S0179W0252_BAC009S0234W0139_BAC009S0344W0219,S0179,F,S0234,F,S0344,F
BAC009S0237W0387_BAC009S0092W0401_BAC009S0360W0382,S0237,F,S0092,M,S0360,F
BAC009S0144W0171_BAC009S0706W0473_BAC009S0195W0242,S0144,F,S0706,M,S0195,F
BAC009S0596W0211_BAC009S0112W0201_BAC009S0223W0220,S0596,M,S0112,M,S0223,F
BAC009S0166W0468_BAC009S0224W0176_BAC009S0194W0321,S0166,F,S0224,F,S0194,F
BAC009S0359W0392_BAC009S0198W0255_BAC009S0029W0287,S0359,F,S0198,F,S0029,M
BAC009S0231W0341_BAC009S0198W0363_BAC009S0077W0426,S0231,F,S0198,F,S0077,M
BAC009S0008W0259_BAC009S0184W0152_BAC009S0158W0428,S0008,M,S0184,F,S0158,F
BAC009S0051W0155_BAC009S0125W0222_BAC009S0706W0377,S0051,M,S0125,F,S0706,M
BAC009S0104W0458_BAC009S0192W0404_BAC009S0222W0273,S0104,M,S0192,F,S0222,F
BAC009S0421W0373_BAC009S0215W0309_BAC009S0712W0327,S0421,M,S0215,F,S0712,M
BAC009S0082W0336_BAC009S0114W0332_BAC009S0181W0270,S0082,M,S0114,M,S0181,F
BAC009S0189W0282_BAC009S0421W0468_BAC009S0023W0466,S0189,F,S0421,M,S0023,M
BAC009S0148W0236_BAC009S0080W0249_BAC009S0047W0122,S0148,F,S0080,M,S0047,M
BAC009S0085W0444_BAC009S0037W0320_BAC009S0718W0397,S0085,M,S0037,M,S0718,M
BAC009S0156W0231_BAC009S0249W0369_BAC009S0036W0145,S0156,F,S0249,M,S0036,M
BAC009S0723W0212_BAC009S0163W0192_BAC009S0184W0400,S0723,M,S0163,F,S0184,F
BAC009S0099W0216_BAC009S0162W0439_BAC009S0120W0279,S0099,M,S0162,F,S0120,M
BAC009S0069W0488_BAC009S0015W0399_BAC009S0721W0125,S0069,M,S0015,M,S0721,M
BAC009S0701W0445_BAC009S0013W0354_BAC009S0339W0434,S0701,M,S0013,M,S0339,F
BAC009S0519W0263_BAC009S0596W0324_BAC009S0030W0361,S0519,F,S0596,M,S0030,M
BAC009S0239W0389_BAC009S0522W0495_BAC009S0107W0245,S0239,F,S0522,F,S0107,M
BAC009S0019W0248_BAC009S0132W0176_BAC009S0232W0393,S0019,M,S0132,F,S0232,F
BAC009S0171W0336_BAC009S0346W0475_BAC009S0024W0277,S0171,F,S0346,F,S0024,M
BAC009S0346W0470_BAC009S0231W0237_BAC009S0219W0131,S0346,F,S0231,F,S0219,F
BAC009S0149W0461_BAC009S0090W0147_BAC009S0062W0214,S0149,F,S0090,M,S0062,M
BAC009S0138W0177_BAC009S0218W0190_BAC009S0235W0342,S0138,F,S0218,F,S0235,F
BAC009S0233W0243_BAC009S0239W0208_BAC009S0161W0234,S0233,F,S0239,F,S0161,F
BAC009S0125W0254_BAC009S0078W0170_BAC009S0143W0437,S0125,F,S0078,M,S0143,F
BAC009S0083W0153_BAC009S0220W0234_BAC009S0723W0175,S0083,M,S0220,F,S0723,M
BAC009S0204W0470_BAC009S0118W0323_BAC009S0120W0155,S0204,F,S0118,M,S0120,M
BAC009S0021W0331_BAC009S0032W0126_BAC009S0207W0451,S0021,M,S0032,M,S0207,F
BAC009S0219W0170_BAC009S0187W0364_BAC009S0099W0313,S0219,F,S0187,F,S0099,M
BAC009S0338W0476_BAC009S0067W0410_BAC009S0227W0121,S0338,F,S0067,M,S0227,F
BAC009S0160W0237_BAC009S0242W0206_BAC009S0162W0285,S0160,F,S0242,F,S0162,F
BAC009S0129W0352_BAC009S0178W0339_BAC009S0513W0180,S0129,F,S0178,F,S0513,F
BAC009S0114W0408_BAC009S0709W0318_BAC009S0066W0172,S0114,M,S0709,M,S0066,M
BAC009S0157W0354_BAC009S0131W0268_BAC009S0063W0493,S0157,F,S0131,F,S0063,M
BAC009S0233W0385_BAC009S0601W0173_BAC009S0084W0267,S0233,F,S0601,M,S0084,M
BAC009S0036W0316_BAC009S0340W0131_BAC009S0069W0326,S0036,M,S0340,F,S0069,M
BAC009S0359W0447_BAC009S0143W0148_BAC009S0422W0334,S0359,F,S0143,F,S0422,M
BAC009S0021W0428_BAC009S0227W0274_BAC009S0203W0267,S0021,M,S0227,F,S0203,F
BAC009S0050W0443_BAC009S0717W0234_BAC009S0177W0362,S0050,M,S0717,M,S0177,F
BAC009S0188W0213_BAC009S0704W0425_BAC009S0224W0147,S0188,F,S0704,M,S0224,F
BAC009S0703W0258_BAC009S0186W0376_BAC009S0120W0193,S0703,M,S0186,F,S0120,M
BAC009S0350W0281_BAC009S0188W0219_BAC009S0192W0343,S0350,F,S0188,F,S0192,F
BAC009S0107W0131_BAC009S0070W0227_BAC009S0195W0494,S0107,M,S0070,M,S0195,F
BAC009S0714W0433_BAC009S0171W0176_BAC009S0201W0340,S0714,M,S0171,F,S0201,F
BAC009S0113W0266_BAC009S0143W0303_BAC009S0168W0448,S0113,M,S0143,F,S0168,F
BAC009S0211W0418_BAC009S0219W0301_BAC009S0045W0458,S0211,F,S0219,F,S0045,M
BAC009S0180W0365_BAC009S0027W0398_BAC009S0140W0247,S0180,F,S0027,M,S0140,F
BAC009S0126W0197_BAC009S0194W0251_BAC009S0204W0322,S0126,F,S0194,F,S0204,F
BAC009S0355W0427_BAC009S0047W0348_BAC009S0249W0330,S0355,F,S0047,M,S0249,M
BAC009S0252W0250_BAC009S0665W0471_BAC009S0115W0355,S0252,M,S0665,F,S0115,M
BAC009S0598W0143_BAC009S0225W0429_BAC009S0515W0210,S0598,M,S0225,F,S0515,F
BAC009S0138W0209_BAC009S0158W0319_BAC009S0355W0136,S0138,F,S0158,F,S0355,F
BAC009S0109W0444_BAC009S0514W0279_BAC009S0521W0355,S0109,M,S0514,F,S0521,F
BAC009S0346W0342_BAC009S0666W0161_BAC009S0234W0151,S0346,F,S0666,F,S0234,F
BAC009S0142W0141_BAC009S0096W0130_BAC009S0601W0310,S0142,F,S0096,M,S0601,M
BAC009S0037W0307_BAC009S0248W0271_BAC009S0214W0373,S0037,M,S0248,M,S0214,F
BAC009S0520W0153_BAC009S0164W0314_BAC009S0236W0169,S0520,F,S0164,F,S0236,F
BAC009S0715W0383_BAC009S0094W0345_BAC009S0354W0416,S0715,M,S0094,M,S0354,F
BAC009S0102W0447_BAC009S0245W0205_BAC009S0191W0369,S0102,M,S0245,F,S0191,F
BAC009S0157W0164_BAC009S0076W0409_BAC009S0599W0249,S0157,F,S0076,M,S0599,M
BAC009S0025W0380_BAC009S0599W0415_BAC009S0710W0182,S0025,M,S0599,M,S0710,M
BAC009S0234W0433_BAC009S0019W0179_BAC009S0422W0379,S0234,F,S0019,M,S0422,M
BAC009S0194W0318_BAC009S0139W0200_BAC009S0050W0411,S0194,F,S0139,F,S0050,M
BAC009S0598W0429_BAC009S0161W0171_BAC009S0252W0433,S0598,M,S0161,F,S0252,M
BAC009S0043W0408_BAC009S0712W0341_BAC009S0139W0477,S0043,M,S0712,M,S0139,F
BAC009S0179W0421_BAC009S0513W0257_BAC009S0034W0285,S0179,F,S0513,F,S0034,M
BAC009S0702W0338_BAC009S0042W0494_BAC009S0704W0271,S0702,M,S0042,M,S0704,M
BAC009S0232W0470_BAC009S0042W0458_BAC009S0343W0380,S0232,F,S0042,M,S0343,F
BAC009S0170W0233_BAC009S0209W0169_BAC009S0055W0134,S0170,F,S0209,F,S0055,M
BAC009S0065W0484_BAC009S0048W0307_BAC009S0060W0267,S0065,M,S0048,M,S0060,M
BAC009S0339W0480_BAC009S0346W0158_BAC009S0252W0134,S0339,F,S0346,F,S0252,M
BAC009S0337W0340_BAC009S0127W0166_BAC009S0711W0355,S0337,F,S0127,F,S0711,M
BAC009S0022W0430_BAC009S0225W0229_BAC009S0245W0200,S0022,M,S0225,F,S0245,F
BAC009S0023W0390_BAC009S0234W0228_BAC009S0128W0402,S0023,M,S0234,F,S0128,F
BAC009S0513W0401_BAC009S0220W0134_BAC009S0213W0394,S0513,F,S0220,F,S0213,F
BAC009S0093W0377_BAC009S0179W0260_BAC009S0517W0268,S0093,M,S0179,F,S0517,F
BAC009S0208W0178_BAC009S0657W0134_BAC009S0114W0377,S0208,F,S0657,F,S0114,M
BAC009S0194W0240_BAC009S0223W0338_BAC009S0195W0219,S0194,F,S0223,F,S0195,F
BAC009S0011W0449_BAC009S0046W0417_BAC009S0067W0132,S0011,M,S0046,M,S0067,M
BAC009S0201W0199_BAC009S0133W0279_BAC009S0016W0402,S0201,F,S0133,F,S0016,M
BAC009S0078W0251_BAC009S0192W0353_BAC009S0712W0141,S0078,M,S0192,F,S0712,M
BAC009S0162W0141_BAC009S0712W0416_BAC009S0030W0371,S0162,F,S0712,M,S0030,M
BAC009S0661W0194_BAC009S0189W0350_BAC009S0051W0130,S0661,F,S0189,F,S0051,M
BAC009S0718W0477_BAC009S0203W0279_BAC009S0066W0294,S0718,M,S0203,F,S0066,M
BAC009S0196W0465_BAC009S0226W0492_BAC009S0340W0283,S0196,F,S0226,F,S0340,F
BAC009S0195W0290_BAC009S0521W0132_BAC009S0358W0328,S0195,F,S0521,F,S0358,F
BAC009S0353W0364_BAC009S0076W0343_BAC009S0008W0293,S0353,F,S0076,M,S0008,M
BAC009S0084W0134_BAC009S0047W0305_BAC009S0519W0266,S0084,M,S0047,M,S0519,F
BAC009S0167W0357_BAC009S0097W0237_BAC009S0086W0191,S0167,F,S0097,M,S0086,M
BAC009S0150W0327_BAC009S0066W0285_BAC009S0721W0191,S0150,F,S0066,M,S0721,M
BAC009S0083W0479_BAC009S0344W0195_BAC009S0114W0293,S0083,M,S0344,F,S0114,M
BAC009S0077W0432_BAC009S0139W0389_BAC009S0230W0320,S0077,M,S0139,F,S0230,F
BAC009S0113W0213_BAC009S0512W0244_BAC009S0064W0332,S0113,M,S0512,F,S0064,M
BAC009S0716W0176_BAC009S0166W0240_BAC009S0155W0263,S0716,M,S0166,F,S0155,F
BAC009S0348W0479_BAC009S0088W0197_BAC009S0145W0476,S0348,F,S0088,M,S0145,F
BAC009S0513W0231_BAC009S0217W0442_BAC009S0213W0184,S0513,F,S0217,F,S0213,F
BAC009S0516W0151_BAC009S0096W0343_BAC009S0071W0306,S0516,F,S0096,M,S0071,M
BAC009S0351W0198_BAC009S0226W0138_BAC009S0214W0374,S0351,F,S0226,F,S0214,F
BAC009S0145W0163_BAC009S0516W0374_BAC009S0005W0495,S0145,F,S0516,F,S0005,M
BAC009S0235W0338_BAC009S0362W0237_BAC009S0157W0303,S0235,F,S0362,F,S0157,F
BAC009S0134W0135_BAC009S0421W0452_BAC009S0229W0461,S0134,F,S0421,M,S0229,F
BAC009S0353W0185_BAC009S0130W0199_BAC009S0066W0339,S0353,F,S0130,F,S0066,M
BAC009S0036W0436_BAC009S0663W0437_BAC009S0161W0431,S0036,M,S0663,F,S0161,F
BAC009S0018W0431_BAC009S0222W0467_BAC009S0142W0471,S0018,M,S0222,F,S0142,F
BAC009S0138W0174_BAC009S0663W0487_BAC009S0152W0207,S0138,F,S0663,F,S0152,F
BAC009S0147W0323_BAC009S0596W0343_BAC009S0218W0379,S0147,F,S0596,M,S0218,F
BAC009S0515W0161_BAC009S0710W0245_BAC009S0664W0426,S0515,F,S0710,M,S0664,F
BAC009S0105W0328_BAC009S0665W0400_BAC009S0238W0478,S0105,M,S0665,F,S0238,F
BAC009S0135W0321_BAC009S0175W0410_BAC009S0421W0310,S0135,F,S0175,F,S0421,M
BAC009S0164W0379_BAC009S0171W0257_BAC009S0510W0368,S0164,F,S0171,F,S0510,F
BAC009S0052W0468_BAC009S0139W0275_BAC009S0080W0231,S0052,M,S0139,F,S0080,M
BAC009S0097W0245_BAC009S0706W0388_BAC009S0221W0141,S0097,M,S0706,M,S0221,F
BAC009S0173W0187_BAC009S0079W0367_BAC009S0185W0471,S0173,F,S0079,M,S0185,F
BAC009S0125W0325_BAC009S0070W0284_BAC009S0357W0402,S0125,F,S0070,M,S0357,F
BAC009S0014W0396_BAC009S0013W0384_BAC009S0020W0161,S0014,M,S0013,M,S0020,M
BAC009S0051W0277_BAC009S0143W0124_BAC009S0124W0357,S0051,M,S0143,F,S0124,F
BAC009S0035W0370_BAC009S0034W0299_BAC009S0118W0320,S0035,M,S0034,M,S0118,M
BAC009S0210W0389_BAC009S0704W0121_BAC009S0214W0368,S0210,F,S0704,M,S0214,F
BAC009S0203W0392_BAC009S0661W0426_BAC009S0045W0345,S0203,F,S0661,F,S0045,M
BAC009S0030W0128_BAC009S0601W0230_BAC009S0002W0417,S0030,M,S0601,M,S0002,M
BAC009S0655W0469_BAC009S0176W0375_BAC009S0665W0330,S0655,F,S0176,F,S0665,F
BAC009S0140W0400_BAC009S0230W0202_BAC009S0036W0438,S0140,F,S0230,F,S0036,M
BAC009S0711W0219_BAC009S0067W0390_BAC009S0230W0323,S0711,M,S0067,M,S0230,F
BAC009S0082W0324_BAC009S0712W0306_BAC009S0187W0300,S0082,M,S0712,M,S0187,F
BAC009S0080W0321_BAC009S0134W0347_BAC009S0040W0175,S0080,M,S0134,F,S0040,M
BAC009S0032W0458_BAC009S0660W0463_BAC009S0148W0308,S0032,M,S0660,F,S0148,F
BAC009S0192W0289_BAC009S0237W0277_BAC009S0176W0337,S0192,F,S0237,F,S0176,F
BAC009S0129W0302_BAC009S0665W0460_BAC009S0038W0379,S0129,F,S0665,F,S0038,M
BAC009S0190W0363_BAC009S0120W0340_BAC009S0085W0135,S0190,F,S0120,M,S0085,M
BAC009S0713W0277_BAC009S0345W0451_BAC009S0010W0140,S0713,M,S0345,F,S0010,M
BAC009S0208W0181_BAC009S0206W0256_BAC009S0076W0463,S0208,F,S0206,F,S0076,M
BAC009S0664W0361_BAC009S0040W0180_BAC009S0234W0254,S0664,F,S0040,M,S0234,F
BAC009S0067W0298_BAC009S0042W0167_BAC009S0133W0283,S0067,M,S0042,M,S0133,F
BAC009S0012W0204_BAC009S0659W0218_BAC009S0344W0328,S0012,M,S0659,F,S0344,F
BAC009S0231W0239_BAC009S0666W0263_BAC009S0363W0462,S0231,F,S0666,F,S0363,F
BAC009S0516W0352_BAC009S0708W0157_BAC009S0150W0433,S0516,F,S0708,M,S0150,F
BAC009S0003W0245_BAC009S0112W0189_BAC009S0598W0394,S0003,M,S0112,M,S0598,M
BAC009S0220W0431_BAC009S0133W0173_BAC009S0708W0258,S0220,F,S0133,F,S0708,M
BAC009S0519W0409_BAC009S0717W0339_BAC009S0236W0484,S0519,F,S0717,M,S0236,F
BAC009S0067W0270_BAC009S0222W0323_BAC009S0519W0284,S0067,M,S0222,F,S0519,F
BAC009S0184W0412_BAC009S0517W0299_BAC009S0518W0343,S0184,F,S0517,F,S0518,F
BAC009S0509W0449_BAC009S0040W0487_BAC009S0169W0231,S0509,F,S0040,M,S0169,F
BAC009S0512W0216_BAC009S0096W0290_BAC009S0014W0240,S0512,F,S0096,M,S0014,M
BAC009S0124W0145_BAC009S0182W0384_BAC009S0661W0430,S0124,F,S0182,F,S0661,F
BAC009S0242W0317_BAC009S0154W0187_BAC009S0123W0186,S0242,F,S0154,F,S0123,M
BAC009S0017W0145_BAC009S0154W0460_BAC009S0712W0332,S0017,M,S0154,F,S0712,M
BAC009S0020W0260_BAC009S0127W0428_BAC009S0598W0322,S0020,M,S0127,F,S0598,M
BAC009S0011W0334_BAC009S0193W0210_BAC009S0109W0367,S0011,M,S0193,F,S0109,M
BAC009S0035W0339_BAC009S0659W0248_BAC009S0662W0196,S0035,M,S0659,F,S0662,F
BAC009S0349W0294_BAC009S0079W0483_BAC009S0081W0413,S0349,F,S0079,M,S0081,M
BAC009S0159W0287_BAC009S0230W0359_BAC009S0051W0323,S0159,F,S0230,F,S0051,M
BAC009S0347W0370_BAC009S0210W0382_BAC009S0516W0179,S0347,F,S0210,F,S0516,F
BAC009S0110W0415_BAC009S0336W0189_BAC009S0177W0145,S0110,M,S0336,F,S0177,F
BAC009S0188W0316_BAC009S0201W0314_BAC009S0019W0423,S0188,F,S0201,F,S0019,M
BAC009S0599W0487_BAC009S0354W0356_BAC009S0705W0330,S0599,M,S0354,F,S0705,M
BAC009S0337W0449_BAC009S0335W0219_BAC009S0052W0410,S0337,F,S0335,F,S0052,M
BAC009S0078W0145_BAC009S0053W0229_BAC009S0339W0482,S0078,M,S0053,M,S0339,F
BAC009S0246W0333_BAC009S0180W0345_BAC009S0601W0213,S0246,M,S0180,F,S0601,M
BAC009S0203W0197_BAC009S0596W0177_BAC009S0175W0481,S0203,F,S0596,M,S0175,F
BAC009S0178W0170_BAC009S0188W0390_BAC009S0030W0172,S0178,F,S0188,F,S0030,M
BAC009S0057W0150_BAC009S0723W0473_BAC009S0352W0334,S0057,M,S0723,M,S0352,F
BAC009S0191W0222_BAC009S0174W0134_BAC009S0509W0479,S0191,F,S0174,F,S0509,F
BAC009S0077W0342_BAC009S0057W0444_BAC009S0188W0463,S0077,M,S0057,M,S0188,F
BAC009S0241W0267_BAC009S0660W0216_BAC009S0348W0264,S0241,F,S0660,F,S0348,F
BAC009S0362W0475_BAC009S0342W0392_BAC009S0023W0305,S0362,F,S0342,F,S0023,M
BAC009S0038W0386_BAC009S0701W0240_BAC009S0187W0175,S0038,M,S0701,M,S0187,F
BAC009S0705W0399_BAC009S0117W0404_BAC009S0049W0187,S0705,M,S0117,M,S0049,M
BAC009S0220W0196_BAC009S0144W0382_BAC009S0012W0247,S0220,F,S0144,F,S0012,M
BAC009S0220W0127_BAC009S0128W0366_BAC009S0232W0194,S0220,F,S0128,F,S0232,F
BAC009S0124W0223_BAC009S0054W0170_BAC009S0168W0288,S0124,F,S0054,M,S0168,F
BAC009S0056W0248_BAC009S0142W0149_BAC009S0008W0486,S0056,M,S0142,F,S0008,M
BAC009S0162W0400_BAC009S0124W0233_BAC009S0155W0234,S0162,F,S0124,F,S0155,F
BAC009S0710W0353_BAC009S0213W0285_BAC009S0115W0199,S0710,M,S0213,F,S0115,M
BAC009S0516W0357_BAC009S0008W0127_BAC009S0138W0346,S0516,F,S0008,M,S0138,F
BAC009S0193W0123_BAC009S0104W0423_BAC009S0157W0287,S0193,F,S0104,M,S0157,F
BAC009S0708W0390_BAC009S0119W0318_BAC009S0120W0170,S0708,M,S0119,M,S0120,M
BAC009S0599W0480_BAC009S0092W0309_BAC009S0188W0178,S0599,M,S0092,M,S0188,F
BAC009S0657W0315_BAC009S0598W0266_BAC009S0103W0215,S0657,F,S0598,M,S0103,M
BAC009S0664W0311_BAC009S0169W0466_BAC009S0655W0290,S0664,F,S0169,F,S0655,F
BAC009S0171W0299_BAC009S0065W0161_BAC009S0019W0342,S0171,F,S0065,M,S0019,M
BAC009S0051W0278_BAC009S0080W0166_BAC009S0245W0184,S0051,M,S0080,M,S0245,F
BAC009S0010W0382_BAC009S0340W0249_BAC009S0519W0250,S0010,M,S0340,F,S0519,F
BAC009S0214W0333_BAC009S0145W0480_BAC009S0247W0430,S0214,F,S0145,F,S0247,M
BAC009S0239W0232_BAC009S0168W0328_BAC009S0515W0152,S0239,F,S0168,F,S0515,F
BAC009S0358W0421_BAC009S0187W0489_BAC009S0186W0170,S0358,F,S0187,F,S0186,F
BAC009S0717W0237_BAC009S0334W0228_BAC009S0087W0469,S0717,M,S0334,F,S0087,M
BAC009S0109W0329_BAC009S0119W0145_BAC009S0118W0164,S0109,M,S0119,M,S0118,M
BAC009S0655W0230_BAC009S0705W0266_BAC009S0249W0211,S0655,F,S0705,M,S0249,M
BAC009S0032W0200_BAC009S0211W0229_BAC009S0092W0453,S0032,M,S0211,F,S0092,M
BAC009S0179W0304_BAC009S0036W0303_BAC009S0209W0363,S0179,F,S0036,M,S0209,F
BAC009S0020W0259_BAC009S0241W0279_BAC009S0079W0338,S0020,M,S0241,F,S0079,M
BAC009S0062W0330_BAC009S0049W0273_BAC009S0201W0126,S0062,M,S0049,M,S0201,F
BAC009S0153W0306_BAC009S0348W0442_BAC009S0078W0352,S0153,F,S0348,F,S0078,M
BAC009S0219W0304_BAC009S0702W0269_BAC009S0019W0215,S0219,F,S0702,M,S0019,M
BAC009S0514W0220_BAC009S0523W0124_BAC009S0184W0450,S0514,F,S0523,F,S0184,F
BAC009S0087W0357_BAC009S0215W0127_BAC009S0073W0181,S0087,M,S0215,F,S0073,M
BAC009S0131W0182_BAC009S0053W0149_BAC009S0215W0427,S0131,F,S0053,M,S0215,F
BAC009S0067W0351_BAC009S0252W0138_BAC009S0033W0472,S0067,M,S0252,M,S0033,M
